"files" "churn" "linecount" "relchurn"
"10892" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib2/app2-1.0/src/app2.erl" 1 17 0.0588235294117647
"10893" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib3/app1-3.0/ebin/app1.app" 1 9 0.111111111111111
"10894" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib3/app1-3.0/ebin/app1.appup" 1 4 0.25
"10895" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib3/app1-3.0/src/app1_server.erl" 1 35 0.0285714285714286
"10896" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib3/app1-3.0/src/app1_sup.erl" 1 17 0.0588235294117647
"10897" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib3/app1-3.0/src/app1.erl" 1 22 0.0454545454545455
"10898" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib4/app1-4.0/ebin/app1.app" 1 9 0.111111111111111
"10899" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib4/app1-4.0/ebin/app1.appup" 1 4 0.25
"10900" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib4/app1-4.0/src/app1_server.erl" 1 35 0.0285714285714286
"10901" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib4/app1-4.0/src/app1_sup.erl" 1 17 0.0588235294117647
"10902" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib4/app1-4.0/src/app1.erl" 1 22 0.0454545454545455
"10903" "lib/sasl/test/release_handler_SUITE_data/c/aa.erl" 1 41 0.024390243902439
"10904" "lib/sasl/test/release_handler_SUITE_data/c/b.erl" 1 38 0.0263157894736842
"10905" "lib/sasl/test/release_handler_SUITE_data/c/c_sup.erl" 1 40 0.025
"10906" "lib/sasl/test/release_handler_SUITE_data/c/c.app" 2 8 0.25
"10909" "lib/sasl/test/release_handler_SUITE_data/erl.ini.src" 1 4 0.25
"10910" "lib/sasl/test/release_handler_SUITE_data/heart_restart.bat" 2 2 1
"10911" "lib/sasl/test/release_handler_SUITE_data/lib/a-1.0/ebin/a.app" 2 8 0.25
"10912" "lib/sasl/test/release_handler_SUITE_data/lib/a-1.0/src/a_sup.erl" 1 37 0.027027027027027
"10914" "lib/sasl/test/release_handler_SUITE_data/lib/a-1.0/src/a.erl" 1 49 0.0204081632653061
"10915" "lib/sasl/test/release_handler_SUITE_data/lib/a-1.1/ebin/a.app" 2 8 0.25
"10916" "lib/sasl/test/release_handler_SUITE_data/lib/a-1.1/ebin/a.appup" 2 3 0.666666666666667
"10917" "lib/sasl/test/release_handler_SUITE_data/lib/a-1.1/src/a_sup.erl" 1 37 0.027027027027027
"10918" "lib/sasl/test/release_handler_SUITE_data/lib/a-1.1/src/a.erl" 2 56 0.0357142857142857
"10919" "lib/sasl/test/release_handler_SUITE_data/lib/a-1.2/ebin/a.app" 2 8 0.25
"10920" "lib/sasl/test/release_handler_SUITE_data/lib/a-1.2/ebin/a.appup" 1 3 0.333333333333333
"10921" "lib/sasl/test/release_handler_SUITE_data/lib/a-1.2/priv/file" 1 0 Inf
"10922" "lib/sasl/test/release_handler_SUITE_data/lib/a-1.2/src/a_sup.erl" 1 37 0.027027027027027
"10923" "lib/sasl/test/release_handler_SUITE_data/lib/a-1.2/src/a.erl" 1 54 0.0185185185185185
"10924" "lib/sasl/test/release_handler_SUITE_data/lib/a-9.0/ebin/a.app" 1 8 0.125
"10925" "lib/sasl/test/release_handler_SUITE_data/lib/a-9.0/ebin/a.appup" 1 3 0.333333333333333
"10926" "lib/sasl/test/release_handler_SUITE_data/lib/a-9.0/src/a_sup.erl" 1 37 0.027027027027027
"10927" "lib/sasl/test/release_handler_SUITE_data/lib/a-9.0/src/a.erl" 1 56 0.0178571428571429
"10928" "lib/sasl/test/release_handler_SUITE_data/lib/a-9.1/ebin/a.app" 1 8 0.125
"10929" "lib/sasl/test/release_handler_SUITE_data/lib/a-9.1/ebin/a.appup" 1 3 0.333333333333333
"10930" "lib/sasl/test/release_handler_SUITE_data/lib/a-9.1/src/a_sup.erl" 1 37 0.027027027027027
"10931" "lib/sasl/test/release_handler_SUITE_data/lib/a-9.1/src/a.erl" 1 56 0.0178571428571429
"10932" "lib/sasl/test/release_handler_SUITE_data/lib/b-1.0/ebin/b.app" 2 7 0.285714285714286
"10933" "lib/sasl/test/release_handler_SUITE_data/lib/b-1.0/src/b_lib.erl" 1 3 0.333333333333333
"10934" "lib/sasl/test/release_handler_SUITE_data/lib/b-1.0/src/b_server.erl" 1 37 0.027027027027027
"10935" "lib/sasl/test/release_handler_SUITE_data/lib/b-2.0/ebin/b.app" 2 7 0.285714285714286
"10936" "lib/sasl/test/release_handler_SUITE_data/lib/b-2.0/ebin/b.appup" 2 6 0.333333333333333
"10937" "lib/sasl/test/release_handler_SUITE_data/lib/b-2.0/src/b_lib.erl" 1 3 0.333333333333333
"10938" "lib/sasl/test/release_handler_SUITE_data/lib/b-2.0/src/b_server.erl" 1 37 0.027027027027027
"10939" "lib/sasl/test/release_handler_SUITE_data/lib/installer-1.0/ebin/installer.app" 2 6 0.333333333333333
"10940" "lib/sasl/test/release_handler_SUITE_data/lib/installer-1.0/src/installer.erl" 1 1120 0.000892857142857143
"10941" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.0/ebin/many_mods.app" 2 7 0.285714285714286
"10942" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.0/src/m.erl" 1 11 0.0909090909090909
"10943" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.0/src/m1.erl" 1 4 0.25
"10944" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.0/src/m10.erl" 1 4 0.25
"10945" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.0/src/m2.erl" 1 4 0.25
"10946" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.0/src/m3.erl" 1 4 0.25
"10947" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.0/src/m4.erl" 1 4 0.25
"10948" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.0/src/m5.erl" 1 4 0.25
"10949" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.0/src/m6.erl" 1 4 0.25
"10950" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.0/src/m7.erl" 1 4 0.25
"10951" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.0/src/m8.erl" 1 4 0.25
"10952" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.0/src/m9.erl" 1 4 0.25
"10953" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.1/ebin/many_mods.app" 2 7 0.285714285714286
"10954" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.1/ebin/many_mods.appup" 1 22 0.0454545454545455
"10955" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.1/src/m.erl" 1 11 0.0909090909090909
"10956" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.1/src/m1.erl" 1 4 0.25
"10957" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.1/src/m10.erl" 1 4 0.25
"10958" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.1/src/m2.erl" 1 4 0.25
"10959" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.1/src/m3.erl" 1 4 0.25
"10960" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.1/src/m4.erl" 1 4 0.25
"10961" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.1/src/m5.erl" 1 4 0.25
"10962" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.1/src/m6.erl" 1 4 0.25
"10963" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.1/src/m7.erl" 1 4 0.25
"10964" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.1/src/m8.erl" 1 4 0.25
"10965" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-1.1/src/m9.erl" 1 4 0.25
"10966" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-2.0/ebin/many_mods.app" 2 7 0.285714285714286
"10967" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-2.0/ebin/many_mods.appup" 1 24 0.0416666666666667
"10968" "lib/sasl/test/release_handler_SUITE_data/lib/many_mods-2.0/src/m.erl" 1 11 0.0909090909090909
"10969" "lib/sasl/test/release_handler_SUITE_data/lib/README" 4 40 0.1
"10970" "lib/sasl/test/release_handler_SUITE_data/Makefile.src" 8 238 0.0336134453781513
"10971" "lib/sasl/test/release_handler_SUITE_data/otp_2740/vsn_atom.erl" 1 26 0.0384615384615385
"10972" "lib/sasl/test/release_handler_SUITE_data/otp_2740/vsn_list.erl" 1 26 0.0384615384615385
"10973" "lib/sasl/test/release_handler_SUITE_data/otp_2740/vsn_numeric.erl" 1 26 0.0384615384615385
"10974" "lib/sasl/test/release_handler_SUITE_data/otp_2740/vsn_string.erl" 1 26 0.0384615384615385
"10975" "lib/sasl/test/release_handler_SUITE_data/otp_2740/vsn_tuple.erl" 1 26 0.0384615384615385
"10979" "lib/sasl/test/release_handler_SUITE_data/release_handler_timeouts/dummy-0.1/ebin/dummy.app" 1 6 0.166666666666667
"10980" "lib/sasl/test/release_handler_SUITE_data/release_handler_timeouts/dummy-0.1/src/dummy_app.erl" 1 9 0.111111111111111
"10981" "lib/sasl/test/release_handler_SUITE_data/release_handler_timeouts/dummy-0.1/src/dummy_server.erl" 1 56 0.0178571428571429
"10982" "lib/sasl/test/release_handler_SUITE_data/release_handler_timeouts/dummy-0.1/src/dummy_sup_2.erl" 1 15 0.0666666666666667
"10983" "lib/sasl/test/release_handler_SUITE_data/release_handler_timeouts/dummy-0.1/src/dummy_sup.erl" 1 15 0.0666666666666667
"10984" "lib/sasl/test/release_handler_SUITE_data/start" 1 29 0.0344827586206897
"10985" "lib/sasl/test/release_handler_SUITE_data/start_client" 1 37 0.027027027027027
"10986" "lib/sasl/test/release_handler_SUITE_data/target_system.erl" 1 261 0.00383141762452107
"10987" "lib/sasl/test/release_handler_SUITE.erl" 24 2679 0.00895856662933931
"10988" "lib/sasl/test/rh_test_lib.erl" 2 100 0.02
"10989" "lib/sasl/test/sasl_SUITE.erl" 3 195 0.0153846153846154
"10990" "lib/sasl/test/sasl.cover" 1 2 0.5
"10991" "lib/sasl/test/sasl.spec" 1 1 1
"10992" "lib/sasl/test/systools_rc_SUITE.erl" 4 569 0.0070298769771529
"10993" "lib/sasl/test/systools_SUITE_data/d_bad_app_vsn/lib/db-2.1/ebin/db.app" 2 8 0.25
"10994" "lib/sasl/test/systools_SUITE_data/d_bad_app_vsn/lib/db-2.1/ebin/db.appup" 1 20 0.05
"10995" "lib/sasl/test/systools_SUITE_data/d_bad_app_vsn/lib/db-2.1/src/db1.erl" 1 2 0.5
"10996" "lib/sasl/test/systools_SUITE_data/d_bad_app_vsn/lib/db-2.1/src/db2.erl" 1 2 0.5
"10997" "lib/sasl/test/systools_SUITE_data/d_bad_app_vsn/lib/fe-3.1/ebin/fe.app" 2 8 0.25
"10998" "lib/sasl/test/systools_SUITE_data/d_bad_app_vsn/lib/fe-3.1/ebin/fe.appup" 1 27 0.037037037037037
"10999" "lib/sasl/test/systools_SUITE_data/d_bad_app_vsn/lib/fe-3.1/src/fe1.erl" 1 2 0.5
"11000" "lib/sasl/test/systools_SUITE_data/d_bad_app_vsn/lib/fe-3.1/src/fe2.erl" 1 2 0.5
"11001" "lib/sasl/test/systools_SUITE_data/d_bad_app_vsn/lib/fe-3.1/src/fe3.erl" 1 2 0.5
"11002" "lib/sasl/test/systools_SUITE_data/d_bad_appup/lib/fe-2.1/ebin/fe.app" 2 7 0.285714285714286
"11003" "lib/sasl/test/systools_SUITE_data/d_bad_appup/lib/fe-3.1/ebin/fe.app" 2 7 0.285714285714286
"11004" "lib/sasl/test/systools_SUITE_data/d_bad_appup/lib/fe-3.1/ebin/fe.appup" 1 27 0.037037037037037
"11005" "lib/sasl/test/systools_SUITE_data/d_bad_mod+warn/lib/db-2.1/ebin/db.app" 2 8 0.25
"11006" "lib/sasl/test/systools_SUITE_data/d_bad_mod+warn/lib/db-2.1/ebin/db.appup" 1 20 0.05
"11007" "lib/sasl/test/systools_SUITE_data/d_bad_mod+warn/lib/db-2.1/src/db1.erl" 1 2 0.5
"11008" "lib/sasl/test/systools_SUITE_data/d_bad_mod+warn/lib/db-2.1/src/db2.erl" 1 2 0.5
"11009" "lib/sasl/test/systools_SUITE_data/d_bad_mod+warn/lib/fe-3.1/ebin/fe.app" 2 8 0.25
"11010" "lib/sasl/test/systools_SUITE_data/d_bad_mod+warn/lib/fe-3.1/ebin/fe.appup" 1 27 0.037037037037037
"11011" "lib/sasl/test/systools_SUITE_data/d_bad_mod+warn/lib/fe-3.1/src/fe1.erl" 1 2 0.5
"11012" "lib/sasl/test/systools_SUITE_data/d_bad_mod+warn/lib/fe-3.1/src/fe2.erl" 1 2 0.5
"11013" "lib/sasl/test/systools_SUITE_data/d_bad_mod+warn/lib/fe-3.1/src/fe3.erl" 1 2 0.5
"11014" "lib/sasl/test/systools_SUITE_data/d_links/lib/db-2.1/ebin/db.app" 2 8 0.25
"11015" "lib/sasl/test/systools_SUITE_data/d_links/lib/db-2.1/ebin/db.appup" 1 20 0.05
"11016" "lib/sasl/test/systools_SUITE_data/d_links/lib/db-2.1/src/db2.erl" 1 2 0.5
"11017" "lib/sasl/test/systools_SUITE_data/d_links/lib/db-2.1/src/db3.erl" 1 2 0.5
"11018" "lib/sasl/test/systools_SUITE_data/d_links/lib/fe-3.1/ebin/fe.appup" 1 27 0.037037037037037
"11019" "lib/sasl/test/systools_SUITE_data/d_links/lib/fe-3.1/src/fe1.erl" 1 2 0.5
"11020" "lib/sasl/test/systools_SUITE_data/d_links/lib/fe-3.1/src/fe2.erl" 1 2 0.5
"11021" "lib/sasl/test/systools_SUITE_data/d_links/lib/fe-3.1/src/fe3.erl" 1 2 0.5
"11022" "lib/sasl/test/systools_SUITE_data/d_missing_src/lib/db-2.1/ebin/db.app" 2 8 0.25
"11023" "lib/sasl/test/systools_SUITE_data/d_missing_src/lib/db-2.1/ebin/db.appup" 1 20 0.05
"11024" "lib/sasl/test/systools_SUITE_data/d_missing_src/lib/db-2.1/src/db1.erl" 1 2 0.5
"11025" "lib/sasl/test/systools_SUITE_data/d_missing_src/lib/db-2.1/src/db2.erl" 1 2 0.5
"11026" "lib/sasl/test/systools_SUITE_data/d_missing_src/lib/fe-3.1/ebin/fe.app" 2 8 0.25
"11027" "lib/sasl/test/systools_SUITE_data/d_missing_src/lib/fe-3.1/ebin/fe.appup" 1 27 0.037037037037037
"11028" "lib/sasl/test/systools_SUITE_data/d_missing_src/lib/fe-3.1/src/fe1.erl" 1 2 0.5
"11029" "lib/sasl/test/systools_SUITE_data/d_missing_src/lib/fe-3.1/src/fe2.erl" 1 2 0.5
"11030" "lib/sasl/test/systools_SUITE_data/d_missing_src/lib/fe-3.1/src/fe3.erl" 1 2 0.5
"11031" "lib/sasl/test/systools_SUITE_data/d_no_appup/lib/fe-2.1/ebin/fe.app" 2 8 0.25
"11032" "lib/sasl/test/systools_SUITE_data/d_no_appup/lib/fe-2.1/ebin/fe.appup" 1 27 0.037037037037037
"11033" "lib/sasl/test/systools_SUITE_data/d_no_appup/lib/fe-3.1/ebin/fe.app" 2 7 0.285714285714286
"11034" "lib/sasl/test/systools_SUITE_data/d_no_appup/lib/fe-500.18.7/ebin/fe.app" 2 7 0.285714285714286
"11035" "lib/sasl/test/systools_SUITE_data/d_normal/lib/db-1.0/ebin/db.app" 2 8 0.25
"11036" "lib/sasl/test/systools_SUITE_data/d_normal/lib/db-1.0/src/db1.erl" 1 2 0.5
"11037" "lib/sasl/test/systools_SUITE_data/d_normal/lib/db-1.0/src/db2.erl" 1 2 0.5
"11038" "lib/sasl/test/systools_SUITE_data/d_normal/lib/db-1.1/ebin/db.app" 2 8 0.25
"11039" "lib/sasl/test/systools_SUITE_data/d_normal/lib/db-1.1/src/db1.erl" 1 2 0.5
"11040" "lib/sasl/test/systools_SUITE_data/d_normal/lib/db-1.1/src/db2.erl" 1 2 0.5
"11041" "lib/sasl/test/systools_SUITE_data/d_normal/lib/db-2.1/ebin/db.app" 2 7 0.285714285714286
"11042" "lib/sasl/test/systools_SUITE_data/d_normal/lib/db-2.1/ebin/db.appup" 1 20 0.05
"11043" "lib/sasl/test/systools_SUITE_data/d_normal/lib/db-2.1/src/db1.erl" 1 13 0.0769230769230769
"11044" "lib/sasl/test/systools_SUITE_data/d_normal/lib/db-2.1/src/db2.erl" 1 2 0.5
"11045" "lib/sasl/test/systools_SUITE_data/d_normal/lib/db-3.1/ebin/db.app" 1 7 0.142857142857143
"11046" "lib/sasl/test/systools_SUITE_data/d_normal/lib/db-3.1/ebin/db.appup" 1 20 0.05
"11047" "lib/sasl/test/systools_SUITE_data/d_normal/lib/db-3.1/src/db1.erl" 1 2 0.5
"11048" "lib/sasl/test/systools_SUITE_data/d_normal/lib/db-3.1/src/db2.erl" 1 2 0.5
"11049" "lib/sasl/test/systools_SUITE_data/d_normal/lib/fe-2.1.1/ebin/fe.app" 2 8 0.25
"11050" "lib/sasl/test/systools_SUITE_data/d_normal/lib/fe-2.1.1/src/fe1.erl" 1 2 0.5
"11051" "lib/sasl/test/systools_SUITE_data/d_normal/lib/fe-2.1.1/src/fe2.erl" 1 2 0.5
"11052" "lib/sasl/test/systools_SUITE_data/d_normal/lib/fe-2.1.1/src/fe3.erl" 1 2 0.5
"11053" "lib/sasl/test/systools_SUITE_data/d_normal/lib/fe-2.1/ebin/fe.app" 2 8 0.25
"11054" "lib/sasl/test/systools_SUITE_data/d_normal/lib/fe-2.1/src/fe1.erl" 1 2 0.5
"11055" "lib/sasl/test/systools_SUITE_data/d_normal/lib/fe-2.1/src/fe2.erl" 1 2 0.5
"11056" "lib/sasl/test/systools_SUITE_data/d_normal/lib/fe-2.1/src/fe3.erl" 1 2 0.5
"11057" "lib/sasl/test/systools_SUITE_data/d_normal/lib/fe-3.1/ebin/fe.app" 2 7 0.285714285714286
"11058" "lib/sasl/test/systools_SUITE_data/d_normal/lib/fe-3.1/ebin/fe.appup" 1 27 0.037037037037037
"11059" "lib/sasl/test/systools_SUITE_data/d_normal/lib/fe-3.1/src/fe1.erl" 1 7 0.142857142857143
"11060" "lib/sasl/test/systools_SUITE_data/d_normal/lib/fe-3.1/src/fe2.erl" 1 2 0.5
"11061" "lib/sasl/test/systools_SUITE_data/d_normal/lib/fe-3.1/src/fe3.erl" 1 2 0.5
"11062" "lib/sasl/test/systools_SUITE_data/d_regexp_appup/lib/fe-2.1.1/ebin/fe.app" 2 8 0.25
"11063" "lib/sasl/test/systools_SUITE_data/d_regexp_appup/lib/fe-2.1/ebin/fe.app" 2 8 0.25
"11064" "lib/sasl/test/systools_SUITE_data/d_regexp_appup/lib/fe-3.1/ebin/fe.app" 2 7 0.285714285714286
"11065" "lib/sasl/test/systools_SUITE_data/d_regexp_appup/lib/fe-3.1/ebin/fe.appup" 2 28 0.0714285714285714
"11066" "lib/sasl/test/systools_SUITE_data/lib/kernel/ebin/kernel.app" 1 6 0.166666666666667
"11067" "lib/sasl/test/systools_SUITE_data/lib/kernel/ebin/kernel.appup" 1 12 0.0833333333333333
"11068" "lib/sasl/test/systools_SUITE_data/lib/sasl-9.9/ebin/sasl.app" 1 6 0.166666666666667
"11069" "lib/sasl/test/systools_SUITE_data/lib/sasl-9.9/ebin/sasl.appup" 1 12 0.0833333333333333
"11070" "lib/sasl/test/systools_SUITE_data/lib/sasl/ebin/sasl.app" 1 6 0.166666666666667
"11071" "lib/sasl/test/systools_SUITE_data/lib/sasl/ebin/sasl.appup" 1 12 0.0833333333333333
"11072" "lib/sasl/test/systools_SUITE_data/lib/stdlib/ebin/stdlib.app" 1 6 0.166666666666667
"11073" "lib/sasl/test/systools_SUITE_data/lib/stdlib/ebin/stdlib.appup" 1 12 0.0833333333333333
"11074" "lib/sasl/test/systools_SUITE.erl" 15 2607 0.00575373993095512
"11075" "lib/sasl/test/test_lib.hrl" 1 3 0.333333333333333
"11076" "lib/sasl/vsn.mk" 14 1 14
"11077" "lib/snmp/.gitignore" 1 4 0.25
"11078" "lib/snmp/AUTHORS" 1 6 0.166666666666667
"11079" "lib/snmp/bin/snmp-v2tov1.pl" 1 319 0.00313479623824451
"11080" "lib/snmp/bin/snmp-v2tov1.sed" 1 9 0.111111111111111
"11081" "lib/snmp/bin/snmp-v2tov1.src" 1 32 0.03125
"11082" "lib/snmp/configure.in" 1 33 0.0303030303030303
"11083" "lib/snmp/doc/html/.gitignore" 1 0 Inf
"11084" "lib/snmp/doc/man3/.gitignore" 1 0 Inf
"11085" "lib/snmp/doc/man6/.gitignore" 1 0 Inf
"11086" "lib/snmp/doc/man7/.gitignore" 1 0 Inf
"11087" "lib/snmp/doc/pdf/.gitignore" 1 0 Inf
"11088" "lib/snmp/doc/src/book.gif" 1 11 0.0909090909090909
"11089" "lib/snmp/doc/src/book.xml" 1 49 0.0204081632653061
"11091" "lib/snmp/doc/src/fascicules.xml" 1 18 0.0555555555555556
"11092" "lib/snmp/doc/src/files.mk" 4 161 0.0248447204968944
"11093" "lib/snmp/doc/src/getnext1.gif" 1 10 0.1
"11094" "lib/snmp/doc/src/getnext1.ps" 1 2923 0.000342114266164899
"11095" "lib/snmp/doc/src/getnext2.gif" 1 8 0.125
"11096" "lib/snmp/doc/src/getnext2.ps" 1 2997 0.000333667000333667
"11097" "lib/snmp/doc/src/getnext3.gif" 1 14 0.0714285714285714
"11098" "lib/snmp/doc/src/getnext3.ps" 1 3003 0.000333000333000333
"11099" "lib/snmp/doc/src/getnext4.gif" 1 11 0.0909090909090909
"11100" "lib/snmp/doc/src/getnext4.ps" 1 3002 0.00033311125916056
"11101" "lib/snmp/doc/src/index.html.src" 1 98 0.0102040816326531
"11103" "lib/snmp/doc/src/Makefile" 10 239 0.0418410041841004
"11104" "lib/snmp/doc/src/MIB_mechanism.fig" 1 73 0.0136986301369863
"11105" "lib/snmp/doc/src/MIB_mechanism.gif" 1 13 0.0769230769230769
"11106" "lib/snmp/doc/src/MIB_mechanism.ps" 1 217 0.00460829493087558
"11107" "lib/snmp/doc/src/min_head.gif" 1 16 0.0625
"11108" "lib/snmp/doc/src/note.gif" 1 16 0.0625
"11109" "lib/snmp/doc/src/notes_history.xml" 5 3422 0.00146113383985973
"11110" "lib/snmp/doc/src/notes.gif" 1 8 0.125
"11111" "lib/snmp/doc/src/notes.xml" 89 1155 0.0770562770562771
"11112" "lib/snmp/doc/src/part_notes_history.xml" 1 41 0.024390243902439
"11113" "lib/snmp/doc/src/part_notes.xml" 1 40 0.025
"11114" "lib/snmp/doc/src/part.xml" 1 54 0.0185185185185185
"11115" "lib/snmp/doc/src/ref_man.gif" 1 9 0.111111111111111
"11116" "lib/snmp/doc/src/ref_man.xml" 2 72 0.0277777777777778
"11117" "lib/snmp/doc/src/snmp_advanced_agent.xml" 1 482 0.0020746887966805
"11118" "lib/snmp/doc/src/snmp_agent_config_files.xml" 3 455 0.00659340659340659
"11119" "lib/snmp/doc/src/snmp_agent_funct_descr.xml" 1 947 0.00105596620908131
"11120" "lib/snmp/doc/src/snmp_agent_netif_1.gif" 1 17 0.0588235294117647
"11121" "lib/snmp/doc/src/snmp_agent_netif_1.ps" 1 2909 0.000343760742523204
"11122" "lib/snmp/doc/src/snmp_agent_netif.xml" 4 307 0.0130293159609121
"11123" "lib/snmp/doc/src/snmp_app_a.xml" 1 108 0.00925925925925926
"11124" "lib/snmp/doc/src/snmp_app_b.xml" 1 511 0.00195694716242661
"11125" "lib/snmp/doc/src/snmp_app.xml" 8 819 0.00976800976800977
"11126" "lib/snmp/doc/src/snmp_audit_trail_log.xml" 1 81 0.0123456790123457
"11127" "lib/snmp/doc/src/snmp_community_mib.xml" 2 148 0.0135135135135135
"11128" "lib/snmp/doc/src/snmp_config.xml" 12 1106 0.0108499095840868
"11129" "lib/snmp/doc/src/snmp_def_instr_functions.xml" 1 477 0.00209643605870021
"11130" "lib/snmp/doc/src/snmp_framework_mib.xml" 1 119 0.00840336134453781
"11131" "lib/snmp/doc/src/snmp_generic.xml" 2 402 0.00497512437810945
"11132" "lib/snmp/doc/src/snmp_impl_example_agent.xml" 1 510 0.00196078431372549
"11133" "lib/snmp/doc/src/snmp_impl_example_manager.xml" 1 94 0.0106382978723404
"11134" "lib/snmp/doc/src/snmp_index.xml" 1 266 0.0037593984962406
"11135" "lib/snmp/doc/src/snmp_instr_functions.xml" 1 456 0.00219298245614035
"11136" "lib/snmp/doc/src/snmp_intro.xml" 1 258 0.00387596899224806
"11137" "lib/snmp/doc/src/snmp_manager_config_files.xml" 1 249 0.00401606425702811
"11138" "lib/snmp/doc/src/snmp_manager_funct_descr.xml" 1 112 0.00892857142857143
"11139" "lib/snmp/doc/src/snmp_manager_netif_1.gif" 1 8 0.125
"11140" "lib/snmp/doc/src/snmp_manager_netif_1.ps" 1 305 0.00327868852459016
"11141" "lib/snmp/doc/src/snmp_manager_netif.xml" 2 177 0.0112994350282486
"11142" "lib/snmp/doc/src/snmp_mib_compiler.xml" 1 252 0.00396825396825397
"11143" "lib/snmp/doc/src/snmp_notification_mib.xml" 1 131 0.00763358778625954
"11144" "lib/snmp/doc/src/snmp_pdus.xml" 1 204 0.00490196078431373
"11145" "lib/snmp/doc/src/snmp_standard_mib.xml" 1 135 0.00740740740740741
